Time,AAx,AAy,AAy_W1,AAy_W2,AAz,AA_P,AA_R,AA_Steer,AA_Y,Alpha_1,Alpha_2,AlphL_1,AlphL_2,AVTC_In,AVTC_Out,AVx,AVx_1,AVx_2,AVy,AVy_W1,AVy_W2,AVy_Wf1,AVy_Wf2,AVz,AVz_1,AVz_2,AV_P,AV_R,AV_Spkt,AV_Steer,AV_Trans,AV_Y,AxBf_SM,Ax_SCcmd,Ax_SCrq,Ax_SM,Ax_WC1,Ax_WC2,AyBf_SM,Ay_Rd_Mv,Ay_SM,Ay_WC1,Ay_WC2,AzBf_SM,Az_Rd_Mv,Az_SM,Az_WC1,Az_WC2,A_Cha_L,A_Cha_U,BetaAir,Bk_Stat,ClutchTr,CL_Stat,CmpRS_1,CmpRS_2,CmpS_1,CmpS_2,CmpT_1,CmpT_2,DxSprk_L,DxSprk_U,dZdX_1,dZdX_2,dZdY_1,dZdY_2,Event,ExRCha_L,ExRCha_U,ExtCha_L,ExtCha_U,FbkBin_1,FbkBin_2,FbkLvr_1,FbkLvr_2,Fd_1,Fd_2,Fsus_1,Fsus_2,Fs_1,Fs_2,FullStep,Fx_1,Fx_2,Fx_Air,Fx_StrFr,Fx_StrHd,Fx_Wc_1,Fx_Wc_2,Fy_1,Fy_2,Fy_Air,Fy_Rider,Fy_StrFr,Fy_StrHd,Fy_Wc_1,Fy_Wc_2,Fz_1,Fz_2,Fz_Air,Fz_StrFr,Fz_StrHd,Fz_ST_L,Fz_ST_R,Fz_Wc_1,Fz_Wc_2,F_Cha_L,F_Cha_U,Gamma_1,Gamma_2,Gam_DErr,Gam_IErr,Gam_PErr,Gam_Targ,GearAuto,Gear_Man,GPSlongA,GPS_Altitude,GPS_Lat,GPS_LatA,GPS_Long,ID_Event,ID_Run,Ispin_Pr,JncR_1,JncR_2,Jounce1,Jounce2,Kappa_1,Kappa_2,KappL_1,KappL_2,Kstr_D,Kstr_I,Kstr_P,K_TC,Lat_prev,Lat_Targ,Lat_Veh,L_Mx_1,L_Mx_2,ModeTran,MuX_1,MuX_2,MuY_1,MuY_2,MxExt,MxExtSTR,MxExtW1,MxExtW2,Mx_1,Mx_2,Mx_Air,Mx_Rider,Mx_Wc_1,Mx_Wc_2,MyExt,MyExtSTR,MyExtW1,MyExtW2,My_Air,My_Bk_1,My_Bk_2,My_DR_1,My_DR_2,My_RR_1,My_RR_2,My_Wc_1,My_Wc_2,MzCGC_1,MzCGC_2,MzExt,MzExtSTR,MzExtW1,MzExtW2,Mz_1,Mz_2,Mz_Air,Mz_Stop,Mz_Wc_1,Mz_Wc_2,M_Bend,M_Sprkt,M_StrSys,M_Str_In,M_STR_SP,M_TC_In,M_TC_Out,M_Trans,M_Twist,PbkCh_1,PbkCh_2,PbkD_1,PbkD_2,PbkMs_1,PbkMs_2,Pitch,PitchG1,PitchG2,Pitch_1,Pitch_2,Pitch_Fr,Pitch_hb,Pitch_RD,Pitch_St,Pit_ArmL,Pit_ArmR,Pit_Ch_L,Pit_Ch_U,Pit_LegL,Pit_LegR,PtchGnd,PtchPath,Ptch_Lfr,PwrEngAv,PwrTrans,PwrWheel,Pwr_SC,Pwr_SCrq,Pwr_TC,RdID_1,RdID_2,Rgear_Pr,RhoPathY,RhoPathZ,Rho_prev,Rho_Road,Rho_SM,Roll,RollE_1,RollE_2,RollE_Rd,RollG1,RollG2,RollGnd,RollPath,Roll_E,Roll_Frk,Roll_hub,Roll_Lfr,Roll_Rdr,Roll_Str,Roll_W1,Roll_W2,Rol_ArmL,Rol_ArmR,Rol_Ch_L,Rol_Ch_U,Rol_LegL,Rol_LegR,RotTC_OT,RotTrans,Rot_Bend,Rot_Spkt,Rot_Twst,Rot_W1,Rot_W2,RreCmb_1,RreCmb_2,R_AV_TC,R_Lev_1,R_Lev_2,R_M_TC,R_Sys,Station,Sta_Prof,Sta_Road,Steer,S_Rd_1,S_Rd_2,TC_Lock,Thrtl_SC,T_Event,T_Real_Elapsed,T_Real_Last,T_Real_Step,T_Record,T_Stamp,UTM_East,UTM_North,UTM_Zone,Vair,Vwind,Vx,VxBf_SM,VxCGC_1,VxCGC_2,VxSprk_L,VxSprk_U,VxTarget,VxW0_1,VxW0_2,VxWC_1,VxWC_2,Vxz_Fwd,Vx_1,Vx_2,Vx_Err,Vx_IErr,Vx_RM,Vx_TM,Vx_TMR,Vy,VyBf_SM,VyCGC_1,VyCGC_2,VyW0_1,VyW0_2,VyWC_1,VyWC_2,VY_Rd_Mv,Vy_RM,Vy_TM,Vy_TMR,Vz,VzBf_SM,VzW0_1,VzW0_2,VZ_Rd_Mv,Vz_RM,Vz_TM,Vz_TMR,Xcg_RM,Xcg_TM,Xcg_TMR,Xctc_1,Xctc_2,Xgnd_1,Xgnd_2,Xo,X_Design,X_Frk,X_Grip_L,X_Grip_R,X_Hip_L,X_Hip_R,X_leg_cm,X_RDR,X_RM,X_Rw_Lp,X_Rw_Up,X_Shol_L,X_Shol_R,X_Spk_Lp,X_Spk_Up,X_Step_L,X_Step_R,X_Str,X_Target,X_v_aero,X_WC1,X_WC2,Yaw,YawE_1,YawE_2,Yaw_ArmL,Yaw_ArmR,Yaw_Ch_L,Yaw_Ch_U,Yaw_Frk,Yaw_hub,Yaw_LegL,Yaw_LegR,Yaw_Lfr,Yaw_RDR,Yaw_Str,Yaw_W1,Yaw_W2,Yaw_Wind,Ycg_RM,Ycg_TM,Ycg_TMR,Yctc_1,Yctc_2,Ygnd_1,Ygnd_2,Yo,Y_Design,Y_Fork,Y_Grip_L,Y_Grip_R,Y_Hip_L,Y_Hip_R,Y_leg_cm,Y_RDR,Y_Rd_Mov,Y_RM,Y_Rw_Lp,Y_Rw_Up,Y_Shol_L,Y_Shol_R,Y_Spk_Lp,Y_Spk_Up,Y_Step_L,Y_Step_R,Y_Str,Y_Target,Y_v_aero,Y_WC1,Y_WC2,Zcg_RM,Zcg_TM,Zcg_TMR,Zgnd_1,Zgnd_2,Zo,Z_Fork,Z_Grip_L,Z_Grip_R,Z_Hip_L,Z_Hip_R,Z_leg_cm,Z_RDR,Z_Rd_Mov,Z_RM,Z_Rw_Lp,Z_Rw_Up,Z_Shol_L,Z_Shol_R,Z_Spk_Lp,Z_Spk_Up,Z_Step_L,Z_Step_R,Z_Str,Z_v_aero,Z_WC1,Z_WC2
0, 0, -0.0002079955641416, 0.06087340807979, 0.0300906614616, 0, -0.0002079955641416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01742916141717, 752.900242044, 717.0410956113, 0.01682915090578, -0.01291111114553, 0, 0, 0, 0.01742916141717, 0, 0, 0, 0, 0, 0.00172338569717, 0, 0.03844055894376, 0.001723857600922, 0.001732163776828, 0.001726884371384, 0, 0, 0, 0, -0, -4.0333467097e-05, 0, -1.467065966157e-07, 3.451123605387e-06, -3.251755262703e-06, 13.70158775083, 13.70158775083, 0, 0, 0, 0, 0.1218554387637, -0.1243356609346, 6.592557539712, 23.89465924528, 10.37645292971, 9.905195303131, -0, -0, 0, 0, 0, 0, 0, -0.07230406378199, -0.07230406378199, -0, 0, 0, 0, 0, 0, 0.2437108775273, -1.243356609346, 1093.997404712, 1191.970742771, 1093.753693834, 2158.985389683, 1, -4.590500419378, 102.7003320684, -93.02724833035, 20.90567476675, 472.8739600563, 575.3680385424, 254.8516029406, 0, 0, -0, 0, 0, -0, 0, 0, 1348.938880863, 1396.632537742, 15.20637713092, 1111.039220922, 1005.602016488, 0, 0, 1220.085569631, 1377.018686933, 0, 0, 0, 0, 0, -0, -0, 0, 0, 0, -83.72606072643, 249.9839958012, 0, 42.231, 0.0009392735693824, 0, 0, 0, 0.1218554387637, -0.2250762306337, 5.727717947083, 38.24588871825, -0.0001261768352805, 0.002900067791958, -0.0001262261132573, 0.002902249640351, -36.65792119872, -208.306003746, -155.2877986265, 0, 0, 0, 0, -0, -0, 0, 0.85, 0.85, 0.85, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, -50.24365902611, -0, -0, 0, 31.99575390191, -1.217521816791, -2.491749270046, 0.02936618994779, -31.97648104754, -0, 0, 0, 0, 0, 0, -0, 0, -0, -0, 0, 0, 340.3431631628, 0, -0, -0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0, 0, -1.335807932921, -0, -0, -25.44261012472, -6.279734854537, -25.44261012472, -6.279734854537, 43.66419206708, -25.44261012472, 41.58039126283, 41.58039126283, -12.3657798179, -12.3657798179, -1.335807932921, -1.335807932921, -0, 0, -25.44261012472, 120, 0, 0, 2.402508941605, 2.402508941605, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, -0, -0, -0, 0, 0, -0.1068021917958, 0, 0, 15750.15728637, 14997.1847052, 282, 297, 0, 1, 0.5524157774659, 0, 4.944751853873e+16, 77.53744504605, 77.52477047696, 77.53744504605, 0, 77.52941642515, 76.154935144, 0, 0, 3.360055289559e-13, 0.06395500000508, 8.900002285372e-06, 8.299997716676e-06, 0, 3.360055289559e-13, 274966, 4679025, 3.607392844641e-313, 80.05189834842, 0, 80.05247280763, 80.03071878982, 80.05205133131, 80.05232583299, -0.07230406378199, -0.07230406378199, 80, 72.28822267944, 79.57200361085, 80.05205133131, 80.05232583299, 80.05247280765, 80.04195061682, 80.28448300481, -0.05247280765125, 0.2530073008137, 80.05271654527, 80.05244600387, 80.05251271113, 0, 0, 0, 0, -0, -0, 0, 0, 0, 0, 0, 0, 6.097345924081e-05, -1.866133061765, -34.39104220899, -8.756204237375, 0, 0.0004761719397258, 4.607901631267e-05, 0.0001521268128571, 76.58605536268, 76.93607173759, 76.84976837547, 77.52941642515, 76.154935144, 77.52941642515, 76.154935144, 77.53744504605, 77.53744504605, 77.26981693563, 77.19485311971, 77.19485311971, 76.46541799269, 76.46541799269, 76.66627643637, 76.46938105557, 0, 76.154935144, 76.154935144, 76.8145962786, 76.8145962786, 77.53744504605, 77.53744504605, 76.58837565107, 76.58837565107, 77.24588701031, 77.53744504605, 76.8523933568, 77.52941642515, 76.154935144, 0, 0, 0, -0, 0, 180, -180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0.274, -0.274, 0.2, -0.2, 0, 0, 0, 0, -0, 0, 0.274, -0.274, -0, 0, 0.2, -0.2, -0, 0, -0, 0, -0, 0.7253662317176, 0.4825468609832, 0.5424187115134, -0, -0, -0.01600419876308, 0.8172911161038, 0.8037753363102, 0.8037753363102, 0.9592696073372, 0.9592696073372, 0.4958260988022, 0.7893158073425, 0, 0, 0.2870948046969, 0.2870948046969, 1.15101519881, 1.15101519881, -0.01600419876308, -0.01600419876308, 0.3619736888474, 0.3619736888474, 0.8059065355483, -0.02177302443073, 0.2716235470703, 0.2870948046969
0.025, 0, -0.0002125568707495, 0.05676169604588, 0.02673639032033, 0, -0.0002125568707495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01712792027177, 752.9142819784, 717.0478770464, 0.01654021206279, -0.01273937702873, 0, 0, 0, 0.01712792027177, 0, 0, 0, 0, 0, 0.001605378736076, 0, 0.03832429439443, 0.001605819651513, 0.001614301518197, 0.001608902767771, 0, 0, 0, 0, -0, -3.762856936441e-05, 0, -2.056450717126e-07, 3.495423965843e-06, -3.291778186975e-06, 13.70137281235, 13.70137281235, 0, 0, 0, 0, 0.1196274362239, -0.1223968260302, 6.595576163956, 23.89157497707, 10.37748456536, 9.904233916101, -0, -0, 0, 0, 0, 0, 0, -0.07117892468141, -0.07117892468141, -0, 0, 0, 0, 0, 0, 0.2392548724478, -1.223968260302, 1094.112242209, 1191.86971573, 1093.872987336, 2158.790828777, 1, -4.583660324999, 102.3711745751, -93.03068611532, 20.93530485466, 472.9557553802, 575.4229474963, 254.5172987128, 0, 0, -0, 0, 0, -0, 0, 0, 1349.072993496, 1396.49698217, 15.20693907654, 1111.172628409, 1005.7115643, 0, 0, 1220.207926223, 1376.91852455, 0, 0, 0, 0, 0, -0, -0, 0, 0, 0, -83.72605399211, 249.9839919097, 0, 42.231, 0.000946007890972, 0, 0, 0, 0.1196274362239, -0.2215672838984, 5.730736571327, 38.24030547127, -0.0001259746767049, 0.002891112910341, -0.0001260229264423, 0.002893250534204, -36.65767633212, -208.3052385379, -155.2880792028, 0, 0, 0, 0, -0, -0, 0, 0.85, 0.85, 0.85, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, -50.24551576055, -0, -0, 0, 31.8989818463, -1.217651381506, -2.491515296783, 0.02737396586796, -31.88184608634, -0, 0, 0, 0, 0, 0, -0, 0, -0, -0, 0, 0, 340.3866794783, 0, -0, -0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0, 0, -1.335375955761, -0, -0, -25.44219299436, -6.280055499373, -25.44219299436, -6.280055499373, 43.66462404424, -25.44219299436, 41.58080273373, 41.58080273373, -12.36599685659, -12.36599685659, -1.335375955761, -1.335375955761, -0, 0, -25.44219299436, 120, 0, 0, 2.395265138956, 2.395265138956, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, -0, -0, -0, 0, 0, -0.1068170386024, 0, 0, 15863.09338796, 15104.74138818, 282, 297, 0, 1, 0.552413803503, 0, 4.944933357183e+16, 78.09336624643, 78.08069558881, 78.09336624643, 0, 78.08533863572, 76.71085924453, 0, 0, 0.02500000000034, 0.06457380000211, 9.000003046822e-06, 8.400005754083e-06, 0.025, 0.02500000000034, 274966, 4679025, 3.607392844641e-313, 80.05337747779, 0, 80.05394200728, 80.03220165412, 80.05352794055, 80.05379772929, -0.07117892468141, -0.07117892468141, 80, 72.28980777812, 79.57341735486, 80.05352794055, 80.05379772929, 80.0539420073, 80.04344322325, 80.28524229743, -0.0539420073037, 0.2526377445182, 80.0541815353, 80.05391568743, 80.05398123741, 0, 0, 0, 0, -0, -0, 0, 0, 0, 0, 0, 0, 6.081781710883e-05, -1.865564070917, -34.39114751141, -8.756813425603, 0, 0.000468838307901, 4.60265146146e-05, 0.0001502790065532, 77.14198215259, 77.49199666498, 77.4056937621, 78.08533863572, 76.71085924453, 78.08533863572, 76.71085924453, 78.09336624643, 78.09336624643, 77.82574441563, 77.75078050131, 77.75078050131, 77.0213465461, 77.0213465461, 77.22220149568, 77.02530832762, 0, 76.71085924453, 76.71085924453, 77.37052627765, 77.37052627765, 78.09336624643, 78.09336624643, 77.14429970121, 77.14429970121, 77.80181440743, 78.09336624643, 77.4083145137, 78.08533863572, 76.71085924453, 0, 0, 0, -0, 0, 180, -180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0.274, -0.274, 0.2, -0.2, 0, 0, 0, 0, -0, 0, 0.274, -0.274, -0, 0, 0.2, -0.2, -0, 0, -0, 0, -0, 0.7253695131235, 0.4825471808181, 0.5424197615814, -0, -0, -0.01600809026603, 0.8172892485397, 0.8037740145055, 0.8037740145055, 0.9592737982727, 0.9592737982727, 0.495828775394, 0.7893199684036, 0, 0, 0.2870957660839, 0.2870957660839, 1.151016757137, 1.151016757137, -0.01600809026603, -0.01600809026603, 0.3619769527701, 0.3619769527701, 0.8059048422016, -0.02177175103854, 0.2716225154346, 0.2870957660839
0.05, 0, -0.0002167651941236, 0.05273684745067, 0.02347220158551, 0, -0.0002167651941236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01682039920798, 752.9273506633, 717.0538684589, 0.01624513910446, -0.01256125198278, 0, 0, 0, 0.01682039920798, 0, 0, 0, 0, 0, 0.001489887226698, 0, 0.03821046321442, 0.001490297835008, 0.001498941541903, 0.001493432466702, 0, 0, 0, 0, -0, -3.498224823626e-05, 0, -2.625637915938e-07, 3.534797654462e-06, -3.327236702119e-06, 13.7011612969, 13.7011612969, 0, 0, 0, 0, 0.1173589024259, -0.1204060926177, 6.59853857412, 23.88853983602, 10.3784947795, 9.903292702568, -0, -0, 0, 0, 0, 0, 0, -0.07002349271406, -0.07002349271406, -0, 0, 0, 0, 0, 0, 0.2347178048518, -1.204060926177, 1094.224712845, 1191.770815164, 1093.98999504, 2158.59947399, 1, -4.57696378918, 102.0488671415, -93.03388487949, 20.96427490238, 473.0358124684, 575.4766842381, 254.1900083796, 0, 0, -0, 0, 0, -0, 0, 0, 1349.204321335, 1396.364271062, 15.20746195146, 1111.303268322, 1005.81885801, 0, 0, 1220.327757287, 1376.820463395, 0, 0, 0, 0, 0, -0, -0, 0, 0, 0, -83.72604725767, 249.983988093, 0, 42.231, 0.0009527423326394, 0, 0, 0, 0.1173589024259, -0.2179643507066, 5.733698981491, 38.23481113645, -0.0001257768368926, 0.002882344044032, -0.0001258240473832, 0.002884436884087, -36.65744864413, -208.3045270129, -155.2883400953, 0, 0, 0, 0, -0, -0, 0, 0.85, 0.85, 0.85, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, -50.24724340078, -0, -0, 0, 31.80423519011, -1.217777845097, -2.491285479754, 0.0254239486601, -31.78917921952, -0, 0, 0, 0, 0, 0, -0, 0, -0, -0, 0, 0, 340.4292676355, 0, -0, -0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0, 0, -1.334951589184, -0, -0, -25.44178316518, -6.280371770185, -25.44178316518, -6.280371770185, 43.66504841082, -25.44178316518, 41.58120773759, 41.58120773759, -12.36620970771, -12.36620970771, -1.334951589184, -1.334951589184, -0, 0, -25.44178316518, 120, 0, 0, 2.38817065448, 2.38817065448, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, -0, -0, -0, 0, 0, -0.1068315759926, 0, 0, 15976.03152245, 15212.29902886, 282, 297, 0, 1, 0.552411861056, 0, 4.945102130112e+16, 78.64929735928, 78.63663054427, 78.64929735928, 0, 78.64127074187, 77.26679320755, 0, 0, 0.05000000000034, 0.06524970000464, 9.000003046822e-06, 8.399998478126e-06, 0.05, 0.05000000000034, 274966, 4679025, 3.607392844641e-313, 80.05475374236, 0, 80.0553081352, 80.03358122171, 80.05490162698, 80.05516660145, -0.07002349271406, -0.07002349271406, 80, 72.29129557399, 79.57472935361, 80.05490162698, 80.05516660145, 80.05530813522, 80.04483257467, 80.2859131341, -0.05530813522099, 0.252258344623, 80.05554336561, 80.05528230829, 80.05534667707, 0, 0, 0, 0, -0, -0, 0, 0, 0, 0, 0, 0, 6.061104970803e-05, -1.865003338498, -34.39121775629, -8.757405317995, 0, 0.0004613040463028, 4.593330900639e-05, 0.0001483510634994, 77.69791875655, 78.04793143936, 77.9616289876, 78.64127074187, 77.26679320755, 78.64127074187, 77.26679320755, 78.64929735928, 78.64929735928, 78.3816816975, 78.30671768652, 78.30671768652, 77.5772848825, 77.5772848825, 77.77813639952, 77.58124540525, 0, 77.26679320755, 77.26679320755, 77.9264660342, 77.9264660342, 78.64929735928, 78.64929735928, 77.70023361368, 77.70023361368, 78.35775160787, 78.64929735928, 77.96424558389, 78.64127074187, 77.26679320755, 0, 0, 0, -0, 0, 180, -180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0.274, -0.274, 0.2, -0.2, 0, 0, 0, 0, -0, 0, 0.274, -0.274, -0, 0, 0.2, -0.2, -0, 0, -0, 0, -0, 0.7253727428968, 0.4825475001463, 0.5424207985365, -0, -0, -0.01601190698812, 0.8172874200327, 0.8037727222059, 0.8037727222059, 0.9592779215386, 0.9592779215386, 0.4958314110215, 0.7893240623308, 0, 0, 0.2870967072974, 0.2870967072974, 1.151018294165, 1.151018294165, -0.01601190698812, -0.01601190698812, 0.3619801653882, 0.3619801653882, 0.805903184863, -0.02177049386043, 0.2716215052205, 0.2870967072974
0.075, 0, -0.0002206278513884, 0.04879976802551, 0.02029815410205, 0, -0.0002206278513884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01650709861398, 752.9394689461, 717.0590913634, 0.01594441525579, -0.01237710894305, 0, 0, 0, 0.01650709861398, 0, 0, 0, 0, 0, 0.001376936407639, 0, 0.03809909188502, 0.001377317395314, 0.001386109367934, 0.001380498817969, 0, 0, 0, 0, -0, -3.239502359134e-05, 0, -3.174930079378e-07, 3.569373604497e-06, -3.358255542597e-06, 13.70095329178, 13.70095329178, 0, 0, 0, 0, 0.1150533362846, -0.118367040053, 6.601443800803, 23.88555507468, 10.37948333076, 9.902371879926, -0, -0, 0, 0, 0, 0, 0, -0.06883984753031, -0.06883984753031, -0, 0, 0, 0, 0, 0, 0.2301066725691, -1.18367040053, 1094.334789074, 1191.674063635, 1094.104682401, 2158.41139891, 1, -4.570412353974, 101.7334860638, -93.03684976032, 20.99257966218, 473.1141136762, 575.5292371303, 253.8698074628, 0, 0, -0, 0, 0, -0, 0, 0, 1349.332832999, 1396.23443507, 15.20794659544, 1111.431109346, 1005.923871207, 0, 0, 1220.445033619, 1376.724526083, 0, 0, 0, 0, 0, -0, -0, 0, 0, 0, -83.72604052311, 249.9839843522, 0, 42.231, 0.0009594768858242, 0, 0, 0, 0.1150533362846, -0.214273909902, 5.736604208174, 38.2294079822, -0.0001255833573899, 0.002873763330393, -0.0001256295190222, 0.002875810889761, -36.65723776275, -208.3038680086, -155.2885817302, 0, 0, 0, 0, -0, -0, 0, 0.85, 0.85, 0.85, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0, -50.24884472151, -0, -0, 0, 31.71153597488, -1.217901191667, -2.491059898924, 0.02351657331074, -31.69850244822, -0, 0, 0, 0, 0, 0, -0, 0, -0, -0, 0, 0, 340.4709183996, 0, -0, -0, 0, 0, 0, 0, -0, 0, 0, 0, 0, 0, 0, -1.334534983912, -0, -0, -25.44138078445, -6.280683511875, -25.44138078445, -6.280683511875, 43.66546501609, -25.44138078445, 41.58160610305, 41.58160610305, -12.36641830787, -12.36641830787, -1.334534983912, -1.334534983912, -0, 0, -25.44138078445, 120, 0, 0, 2.381227242054, 2.381227242054, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, -0, -0, -0, 0, 0, -0.1068458005368, 0, 0, 16088.97154569, 15319.85751033, 282, 297, 0, 1, 0.5524099509228, 0, 4.945258447775e+16, 79.20523767795, 79.19257463528, 79.20523767795, 0, 79.19721203655, 77.82273632534, 0, 0, 0.07500000000034, 0.06584090000251, 8.900002285372e-06, 8.399998478126e-06, 0.075, 0.07500000000034, 274966, 4679025, 3.607392844641e-313, 80.05602935777, 0, 80.05657342351, 80.03485971942, 80.05617461063, 80.05643467737, -0.06883984753031, -0.06883984753031, 80, 72.29268798054, 79.5759418461, 80.05617461063, 80.05643467737, 80.05657342353, 80.04612088744, 80.28649792371, -0.05657342352778, 0.2518698091666, 80.05680427532, 80.05654809782, 80.05661126338, 0, 0, 0, 0, -0, -0, 0, 0, 0, 0, 0, 0, 6.035492587109e-05, -1.864451128103, -34.3912540896, -8.757979936925, 0, 0.0004535828447301, 4.580073509168e-05, 0.0001463473654668, 78.25386446595, 78.60387535276, 78.51757334384, 79.19721203655, 77.82273632534, 79.19721203655, 77.82273632534, 79.20523767795, 79.20523767795, 78.93762807238, 78.86266396648, 78.86266396648, 78.13323229266, 78.13323229266, 78.33408043989, 78.13719157965, 0, 77.82273632534, 77.82273632534, 78.48241483852, 78.48241483852, 79.20523767795, 79.20523767795, 78.2561766808, 78.2561766808, 78.9136979028, 79.20523767795, 78.5201858607, 79.19721203655, 77.82273632534, 0, 0, 0, -0, 0, 180, -180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0, 0.274, -0.274, 0.2, -0.2, 0, 0, 0, 0, -0, 0, 0.274, -0.274, -0, 0, 0.2, -0.2, -0, 0, -0, 0, -0, 0.7253759196919, 0.4825478186897, 0.5424218218376, -0, -0, -0.01601564777444, 0.8172856310346, 0.8037714596705, 0.8037714596705, 0.9592819754725, 0.9592819754725, 0.4958340045494, 0.7893280874718, 0, 0, 0.2870976281201, 0.2870976281201, 1.151019809151, 1.151019809151, -0.01601564777444, -0.01601564777444, 0.3619833253612, 0.3619833253612, 0.8059015639231, -0.02176925354356, 0.2716205166692, 0.2870976281201
